"sim.id","model","name","LH","aicc","delta.aicc","w","tau0","gamma","lamb0","mu0","alpha","beta","eps"
"3866","4d","Birth-death varying speciation and extinction (coalescent approx)",840.726261919937,-1673.39696828432,29.7781210388855,0,NA,NA,0.0446299127056444,0.0411867319953207,0.00212570562410186,-0.0112426467094595,NA
"3866","5","Pure birth constant speciation (coalescent approx)",769.68931536078,-1537.3730982181,165.801991105103,0,NA,NA,0.028994140625,NA,NA,NA,NA
"3866","6","Pure birth varying speciation (coalescent approx)",772.544677274848,-1541.07273405108,162.102355272124,0,NA,NA,0.0322984094383949,NA,-0.00294894675633753,NA,NA
"3867","1","Equilibrium constant rate",800.360058208708,-1598.71468163481,220.293465662274,0,0.07913,NA,NA,NA,NA,NA,NA
"3867","2","Equilibrium variable rate",865.222508616736,-1726.42869070286,92.5794565942208,0,0.0524240621513639,0.0167096088718753,NA,NA,NA,NA,NA
"3867","3","Birth-death constant rates (coalescent approx)",865.22257453149,-1726.42882253237,92.5793247647134,0,NA,NA,0.0523910577253072,0.0356687562947157,NA,NA,NA
"3867","4a","Birth-death varying speciation constant extinction (coalescent approx)",912.520422422382,-1819.00814729708,0,0.97,NA,NA,0.0510872455245993,0.0510872455191014,0.00622799073270367,NA,NA
"3867","4b","Birth-death constant speciation varying extinction (coalescent approx)",908.869449639534,-1811.70620173138,7.30194556569768,0.03,NA,NA,0.0589789020024643,0.0589789016954733,NA,-0.00976831860190015,NA
"3867","4c","Birth-death constant extinction fraction (coalescent approx)",877.492735516468,-1748.95277348525,70.0553738118297,0,NA,NA,0.0499285413603505,NA,0.0101820517324491,NA,0.880518286700328
"3867","4d","Birth-death varying speciation and extinction (coalescent approx)",900.802757905756,-1793.5509455523,25.4572017447767,0,NA,NA,0.052665858579596,0.0519038477046608,0.0119926487975906,0.00957847533405537,NA
"3867","5","Pure birth constant speciation (coalescent approx)",812.859774280098,-1623.71411377759,195.294033519493,0,NA,NA,0.029287109375,NA,NA,NA,NA
"3867","6","Pure birth varying speciation (coalescent approx)",828.502393780678,-1652.98846103074,166.019686266337,0,NA,NA,0.037401552714331,NA,-0.00662012789969518,NA,NA
"3868","1","Equilibrium constant rate",832.945486750169,-1663.88558992026,260.748776332744,0,0.08105,NA,NA,NA,NA,NA,NA
"3868","2","Equilibrium variable rate",909.640997785231,-1815.26582306372,109.368543189279,0,0.0512703756887457,0.0194262410379377,NA,NA,NA,NA,NA
"3868","3","Birth-death constant rates (coalescent approx)",909.641098881789,-1815.26602525684,109.368340996162,0,NA,NA,0.0513010501500207,0.0318940376184464,NA,NA,NA
"3868","4a","Birth-death varying speciation constant extinction (coalescent approx)",965.333377458485,-1924.634366253,0,1,NA,NA,0.0537557435009469,0.0537550566022627,0.00679842252019402,NA,NA
"3868","4b","Birth-death constant speciation varying extinction (coalescent approx)",958.049169028378,-1910.06594939279,14.5684168602127,0,NA,NA,0.0601079762785474,0.0601079754927717,NA,-0.0118675449607584,NA
"3868","4c","Birth-death constant extinction fraction (coalescent approx)",925.740343582387,-1845.44829850081,79.1860677521947,0,NA,NA,0.0484662944094823,NA,0.0120250828351932,NA,0.864270475125409
"3868","4d","Birth-death varying speciation and extinction (coalescent approx)",928.16628264519,-1848.27851123633,76.3558550166761,0,NA,NA,0.0465178621925053,0.0465178580382343,-0.00288691748271214,-0.0349185619355838,NA
"3868","5","Pure birth constant speciation (coalescent approx)",870.674930498222,-1739.34447741636,185.289888836638,0,NA,NA,0.0310224609375,NA,NA,NA,NA
"3868","6","Pure birth varying speciation (coalescent approx)",878.103865277513,-1752.19155804829,172.442808204715,0,NA,NA,0.0366919280185466,NA,-0.00479387147435955,NA,NA
"3869","1","Equilibrium constant rate",873.593944368952,-1745.18253398556,207.755314591771,0,0.08461,NA,NA,NA,NA,NA,NA
"3869","2","Equilibrium variable rate",930.68891907471,-1857.36175235854,95.5760962187956,0,0.0579377521885421,0.0158893627066641,NA,NA,NA,NA,NA
"3869","3","Birth-death constant rates (coalescent approx)",930.688997529957,-1857.36190926903,95.5759393083035,0,NA,NA,0.0579668210644657,0.0420937806625454,NA,NA,NA
"3869","4a","Birth-death varying speciation constant extinction (coalescent approx)",979.485031671216,-1952.93784857733,0,0.88,NA,NA,0.0591459542323661,0.059145953286481,0.00544468081505067,NA,NA
"3869","4b","Birth-death constant speciation varying extinction (coalescent approx)",971.914084407954,-1937.79595405081,15.1418945265252,0,NA,NA,0.07245193840674,0.0724519374232518,NA,-0.00663397504468461,NA
"3869","4c","Birth-death constant extinction fraction (coalescent approx)",941.937454263575,-1877.84269376205,75.0951548152832,0,NA,NA,0.0550973169564888,NA,0.00975121774538379,NA,0.892875960774727
"3869","4d","Birth-death varying speciation and extinction (coalescent approx)",978.509901365131,-1948.9660392894,3.97180928793023,0.12,NA,NA,0.0605848589152656,0.0605848589098533,0.00242009237412261,-0.00520189592203206,NA
"3869","5","Pure birth constant speciation (coalescent approx)",863.818605018409,-1725.63185528447,227.305993292857,0,NA,NA,0.030216796875,NA,NA,NA,NA
"3869","6","Pure birth varying speciation (coalescent approx)",886.143032616909,-1768.26997944293,184.667869134399,0,NA,NA,0.0405229640278413,NA,-0.00817924665560349,NA,NA
"3870","1","Equilibrium constant rate",792.079374005423,-1582.15325350535,228.8894215531,0,0.08001,NA,NA,NA,NA,NA,NA
"3870","2","Equilibrium variable rate",855.80555346771,-1707.5946007456,103.448074312852,0,0.0524463831191112,0.0171349164820449,NA,NA,NA,NA,NA
"3870","3","Birth-death constant rates (coalescent approx)",855.805638219885,-1707.59477024995,103.447904808502,0,NA,NA,0.0524408850866866,0.0352917738519297,NA,NA,NA
"3870","4a","Birth-death varying speciation constant extinction (coalescent approx)",908.537866454845,-1811.04267505845,0,1,NA,NA,0.0540868930924726,0.0540868930411505,0.00603128260845061,NA,NA
"3870","4b","Birth-death constant speciation varying extinction (coalescent approx)",878.958212816281,-1751.88336778132,59.1593072771293,0,NA,NA,0.0459738455240548,0.0459738454487506,NA,-0.0248629686021126,NA
"3870","4c","Birth-death constant extinction fraction (coalescent approx)",869.438041093693,-1732.84302433615,78.1996507223055,0,NA,NA,0.0495317115241318,NA,0.0105689269236356,NA,0.875089446672037
"3870","4d","Birth-death varying speciation and extinction (coalescent approx)",897.979398883685,-1787.90362535358,23.1390497048737,0,NA,NA,0.042808263819795,0.0428082602757756,0.0116059448120015,0.00657631082590633,NA
"3870","5","Pure birth constant speciation (coalescent approx)",807.488647859176,-1612.97180121286,198.070873845594,0,NA,NA,0.0297109375,NA,NA,NA,NA
"3870","6","Pure birth varying speciation (coalescent approx)",818.569317379301,-1633.12212856878,177.92054648967,0,NA,NA,0.0365500748814413,NA,-0.00570529120218067,NA,NA
"3871","1","Equilibrium constant rate",720.058691006805,-1438.11179542143,243.188170623901,0,0.07489,NA,NA,NA,NA,NA,NA
"3871","2","Equilibrium variable rate",796.419527480425,-1588.82227174407,92.477694301265,0,0.0473905630983236,0.0184179320964131,NA,NA,NA,NA,NA
"3871","3","Birth-death constant rates (coalescent approx)",796.419591639598,-1588.82240006241,92.4775659829188,0,NA,NA,0.0473660656170908,0.0289458173459481,NA,NA,NA
"3871","4a","Birth-death varying speciation constant extinction (coalescent approx)",843.666789745355,-1681.29996604533,0,0.93,NA,NA,0.0501968512576994,0.0501968511907175,0.006349530434774,NA,NA
"3871","4b","Birth-death constant speciation varying extinction (coalescent approx)",837.105458614373,-1668.17730378337,13.1226622619636,0,NA,NA,0.0557154187859609,0.0557154186647205,NA,-0.0112670510936243,NA
"3871","4c","Birth-death constant extinction fraction (coalescent approx)",810.139094817949,-1614.24457619052,67.0553898548117,0,NA,NA,0.0453054267144887,NA,0.0111625738472604,NA,0.863998263549635
"3871","4d","Birth-death varying speciation and extinction (coalescent approx)",842.062536977632,-1676.0689729735,5.23099307183452,0.07,NA,NA,0.0480891988592663,0.0480891988243588,0.00494292410400136,-0.00363030882691884,NA
"3871","5","Pure birth constant speciation (coalescent approx)",760.304602345988,-1518.6036180998,162.696347945535,0,NA,NA,0.0290322265625,NA,NA,NA,NA
"3871","6","Pure birth varying speciation (coalescent approx)",769.138537046563,-1534.26029087634,147.039675168989,0,NA,NA,0.0349313592439251,NA,-0.0049667511792713,NA,NA
"3872","1","Equilibrium constant rate",684.082990240212,-1366.16027434633,250.443737057232,0,0.07421,NA,NA,NA,NA,NA,NA
"3872","2","Equilibrium variable rate",756.473945802075,-1508.93074874701,107.673262656555,0,0.0465702072939298,0.0183769587896467,NA,NA,NA,NA,NA
"3872","3","Birth-death constant rates (coalescent approx)",756.474105559383,-1508.93106826162,107.672943141939,0,NA,NA,0.0465463222039247,0.0281445055273416,NA,NA,NA
"3872","4a","Birth-death varying speciation constant extinction (coalescent approx)",811.319173083755,-1616.60401140356,0,1,NA,NA,0.0481556334705767,0.0481556333786717,0.00685395540713715,NA,NA
"3872","4b","Birth-death constant speciation varying extinction (coalescent approx)",803.376448155613,-1600.71856154728,15.8854498562837,0,NA,NA,0.0544716664613901,0.054471665966415,NA,-0.0121458847004352,NA
"3872","4c","Birth-death constant extinction fraction (coalescent approx)",772.095633918121,-1538.15693307229,78.4470783312693,0,NA,NA,0.0436351246737606,NA,0.0114736586784979,NA,0.854725428992387
"3872","4d","Birth-death varying speciation and extinction (coalescent approx)",803.381626533006,-1598.70594647575,17.8980649278076,0,NA,NA,0.0466146327687776,0.0438687347258596,0.00455137258856366,-0.00373769170723583,NA
"3872","5","Pure birth constant speciation (coalescent approx)",724.211252895412,-1446.41679965673,170.187211746832,0,NA,NA,0.0288974609375,NA,NA,NA,NA
"3872","6","Pure birth varying speciation (coalescent approx)",728.800360857835,-1453.58357885853,163.020432545035,0,NA,NA,0.0332402266197843,NA,-0.00381258689844539,NA,NA
"3873","1","Equilibrium constant rate",661.998903178772,-1321.99207569852,228.846136920206,0,0.07253,NA,NA,NA,NA,NA,NA
"3873","2","Equilibrium variable rate",735.701078018267,-1467.38493939378,83.453273224944,0,0.0454322976061909,0.0182243509901282,NA,NA,NA,NA,NA
"3873","3","Birth-death constant rates (coalescent approx)",735.701194585492,-1467.38517252823,83.4530400904948,0,NA,NA,0.0454673052541385,0.0272635625562712,NA,NA,NA
"3873","4a","Birth-death varying speciation constant extinction (coalescent approx)",778.436347688673,-1550.83821261872,0,0.5,NA,NA,0.0537119037204482,0.0537119035573931,0.00492371718396258,NA,NA
"3873","4b","Birth-death constant speciation varying extinction (coalescent approx)",778.431626607535,-1550.82877045645,0.00944216227549077,0.5,NA,NA,0.053360104215033,0.0533599236023808,NA,-0.0118762477973382,NA
"3873","4c","Birth-death constant extinction fraction (coalescent approx)",750.04132298413,-1494.04816320964,56.7900494090854,0,NA,NA,0.0430551773073295,NA,0.0111649219135966,NA,0.856141954320083
"3873","4d","Birth-death varying speciation and extinction (coalescent approx)",757.407003993361,-1506.75645402989,44.081758588836,0,NA,NA,0.0455224280225678,0.0455224280222476,-0.00322946459264465,-0.0330650692792075,NA
"3873","5","Pure birth constant speciation (coalescent approx)",703.87053587141,-1405.73534108379,145.10287153493,0,NA,NA,0.028376953125,NA,NA,NA,NA
"3873","6","Pure birth varying speciation (coalescent approx)",709.689094464114,-1415.36097228547,135.477240333251,0,NA,NA,0.0331723848707232,NA,-0.00417033577871835,NA,NA
"3874","1","Equilibrium constant rate",751.531473688735,-1501.05737634683,261.498193093399,0,0.07777,NA,NA,NA,NA,NA,NA
"3874","2","Equilibrium variable rate",830.156721943849,-1656.29670748603,106.258861954204,0,0.0484781895607175,0.0196551389796969,NA,NA,NA,NA,NA
"3874","3","Birth-death constant rates (coalescent approx)",830.156807369341,-1656.29687833701,106.258691103221,0,NA,NA,0.0484416536477637,0.0287683505920837,NA,NA,NA
"3874","4a","Birth-death varying speciation constant extinction (coalescent approx)",884.294544496651,-1762.55556944023,0,1,NA,NA,0.0511088631918,0.0511088631457109,0.0069664699854937,NA,NA
"3874","4b","Birth-death constant speciation varying extinction (coalescent approx)",876.255898504066,-1746.47827745506,16.0772919851695,0,NA,NA,0.0574166682983727,0.0574166671108647,NA,-0.0124578874408345,NA
"3874","4c","Birth-death constant extinction fraction (coalescent approx)",846.373765126533,-1686.71401069999,75.8415587402355,0,NA,NA,0.0457849859255718,NA,0.0121635526207792,NA,0.856844603644399
"3874","4d","Birth-death varying speciation and extinction (coalescent approx)",858.082607361201,-1708.10927066646,54.446298773772,0,NA,NA,0.0409346672165357,0.040934424719167,0.0209469210988944,0.0193293708298895,NA
"3874","5","Pure birth constant speciation (coalescent approx)",797.694040512384,-1593.38250999413,169.173059446102,0,NA,NA,0.0303388671875,NA,NA,NA,NA
"3874","6","Pure birth varying speciation (coalescent approx)",802.943214858521,-1601.86969331537,160.685876124861,0,NA,NA,0.0350371978481599,NA,-0.00404491107217018,NA,NA
"4066","1","Equilibrium constant rate",84453.5157856437,-168905.031418037,40458.9403711049,0,0.01954,NA,NA,NA,NA,NA,NA
"4066","2","Equilibrium variable rate",101813.106962481,-203622.213465192,5741.75832394979,0,0.491953257312779,0.0328262374416929,NA,NA,NA,NA,NA
"4066","3","Birth-death constant rates (coalescent approx)",101813.108533483,-203622.216607195,5741.75518194606,0,NA,NA,0.49224654072001,0.459413267479603,NA,NA,NA
"4066","4a","Birth-death varying speciation constant extinction (coalescent approx)",79710.5468740322,-159415.092828489,49948.8789606526,0,NA,NA,0.01,5.07296610707325e-19,-4.83703288038675e-19,NA,NA
"4066","4b","Birth-death constant speciation varying extinction (coalescent approx)",104684.986354358,-209363.971789141,0,1,NA,NA,1.28404528179166,1.21781817519462,NA,-0.000341751769763593,NA
"4066","4c","Birth-death constant extinction fraction (coalescent approx)",79710.5468740322,-159415.092828489,49948.8789606526,0,NA,NA,0.01,NA,5.54806580451567e-20,NA,0
"4066","4d","Birth-death varying speciation and extinction (coalescent approx)",79710.5468740322,-159413.09221538,49950.8795737616,0,NA,NA,0.01,0,5.54806580451567e-20,0,NA
"4066","5","Pure birth constant speciation (coalescent approx)",69308.3257869451,-138614.651420639,70749.3203685021,0,NA,NA,0.013609375,NA,NA,NA,NA
"4066","6","Pure birth varying speciation (coalescent approx)",80316.2511743392,-160628.501888908,48735.4699002333,0,NA,NA,0.0105,NA,1.0842021724855e-19,NA,NA
"3965","1","Equilibrium constant rate",762.062463333063,-1522.11932442523,276.954676394686,0,0.07985,NA,NA,NA,NA,NA,NA
"3965","2","Equilibrium variable rate",842.471051839504,-1680.92527338448,118.148727435436,0,0.0487811660750578,0.02119763133077,NA,NA,NA,NA,NA
"3965","3","Birth-death constant rates (coalescent approx)",842.471095170611,-1680.92536004669,118.148640773222,0,NA,NA,0.0487765674883521,0.0275864885522948,NA,NA,NA
"3965","4a","Birth-death varying speciation constant extinction (coalescent approx)",902.553854342542,-1799.07400081991,0,0.74,NA,NA,0.0519427673426434,0.0519427673403788,0.00787458700379247,NA,NA
"3965","4b","Birth-death constant speciation varying extinction (coalescent approx)",891.710940920063,-1777.38817397496,21.6858268449564,0,NA,NA,0.0582462864792858,0.0582462498737136,NA,-0.0143574294051845,NA
"3965","4c","Birth-death constant extinction fraction (coalescent approx)",860.751721429531,-1715.46973499389,83.6042658260205,0,NA,NA,0.0453885909487409,NA,0.0134213340395887,NA,0.844783722529112
"3965","4d","Birth-death varying speciation and extinction (coalescent approx)",902.527545716569,-1796.9988326427,2.07516817721194,0.26,NA,NA,0.0506294608547326,0.050629460615427,0.00754645442255723,-0.000873579818023894,NA
"3965","5","Pure birth constant speciation (coalescent approx)",815.6829013785,-1629.3602005161,169.71380030381,0,NA,NA,0.031666015625,NA,NA,NA,NA
"3965","6","Pure birth varying speciation (coalescent approx)",817.995015300582,-1631.97320030663,167.10080051328,0,NA,NA,0.0349666024932158,NA,-0.00295537685406452,NA,NA
"3966","1","Equilibrium constant rate",760.79261686252,-1519.5796626944,276.120266102454,0,0.07881,NA,NA,NA,NA,NA,NA
"3966","2","Equilibrium variable rate",844.269389095216,-1684.52204178876,111.177887008094,0,0.0478881341420944,0.0215402029878373,NA,NA,NA,NA,NA
"3966","3","Birth-death constant rates (coalescent approx)",844.269778710826,-1684.52282101998,111.177107776874,0,NA,NA,0.0479307861730455,0.0263857631748043,NA,NA,NA
"3966","4a","Birth-death varying speciation constant extinction (coalescent approx)",900.866724174963,-1795.69992879685,0,1,NA,NA,0.0498180673057274,0.0498180672580156,0.00825701883892443,NA,NA
"3966","4b","Birth-death constant speciation varying extinction (coalescent approx)",889.292266017469,-1772.55101248186,23.1489163149884,0,NA,NA,0.0575007809142835,0.0575007784978346,NA,-0.0148325940938443,NA
"3966","4c","Birth-death constant extinction fraction (coalescent approx)",861.437457555325,-1716.84139555758,78.8585332392765,0,NA,NA,0.0449275993051261,NA,0.0134815007345302,NA,0.842133604998397
"3966","4d","Birth-death varying speciation and extinction (coalescent approx)",858.62457937872,-1709.1932147015,86.5067140953565,0,NA,NA,0.0385597907267011,0.0385597902732391,0.00138720529798886,-0.0355825482322981,NA
"3966","5","Pure birth constant speciation (coalescent approx)",819.296666794715,-1636.58776255879,159.112166238064,0,NA,NA,0.0316640625,NA,NA,NA,NA
"3966","6","Pure birth varying speciation (coalescent approx)",821.928670652812,-1639.84060490395,155.859323892904,0,NA,NA,0.0352106382561324,NA,-0.00319181456795195,NA,NA
"3967","1","Equilibrium constant rate",700.887884915669,-1399.77015973316,296.209777682056,0,0.07353,NA,NA,NA,NA,NA,NA
"3967","2","Equilibrium variable rate",792.305781681737,-1580.59470943089,115.385227984329,0,0.0432133162526538,0.0217506259804785,NA,NA,NA,NA,NA
"3967","3","Birth-death constant rates (coalescent approx)",792.305884750843,-1580.5949155691,115.385021846117,0,NA,NA,0.0432027568692043,0.0214598236437897,NA,NA,NA
"3967","4a","Birth-death varying speciation constant extinction (coalescent approx)",851.00684634474,-1695.97993741522,0,1,NA,NA,0.0457873672114668,0.0457873671820144,0.00821760048587248,NA,NA
"3967","4b","Birth-death constant speciation varying extinction (coalescent approx)",838.347613419896,-1670.66147156553,25.3184658496866,0,NA,NA,0.0530056954629499,0.053005695391505,NA,-0.0155924502156467,NA
"3967","4c","Birth-death constant extinction fraction (coalescent approx)",811.690447391772,-1617.34713950928,78.6327979059356,0,NA,NA,0.040519515557613,NA,0.013578582650327,NA,0.830207177098053
"3967","4d","Birth-death varying speciation and extinction (coalescent approx)",833.909477011358,-1659.76261599455,36.2173214206698,0,NA,NA,0.0452770498562978,0.0452770191373116,0.000577164400475063,-0.0219964412297661,NA
"3967","5","Pure birth constant speciation (coalescent approx)",773.768653020019,-1545.53169594186,150.448241473357,0,NA,NA,0.030138671875,NA,NA,NA,NA
"3967","6","Pure birth varying speciation (coalescent approx)",774.558815911983,-1545.10077789138,150.879159523837,0,NA,NA,0.0319156836778497,NA,-0.00162904351772092,NA,NA
"3968","1","Equilibrium constant rate",817.576406846514,-1633.14728883115,266.148663543837,0,0.08381,NA,NA,NA,NA,NA,NA
"3968","2","Equilibrium variable rate",893.072121966897,-1782.12764642342,117.168305951565,0,0.0523653731425285,0.0207829449978912,NA,NA,NA,NA,NA
"3968","3","Birth-death constant rates (coalescent approx)",893.072231942385,-1782.1278663744,117.168086000591,0,NA,NA,0.0524084738930014,0.0316383863933312,NA,NA,NA
"3968","4a","Birth-death varying speciation constant extinction (coalescent approx)",952.664596686108,-1899.29595237499,0,0.89,NA,NA,0.0539903790365101,0.0539903778014836,0.00779798428171613,NA,NA
"3968","4b","Birth-death constant speciation varying extinction (coalescent approx)",942.660109674179,-1879.28697835113,20.0089740238591,0,NA,NA,0.0593358101837659,0.0593358090357536,NA,-0.0147166614040427,NA
"3968","4c","Birth-death constant extinction fraction (coalescent approx)",910.20025444587,-1814.36726789451,84.9286844804776,0,NA,NA,0.0488260818197192,NA,0.0131548706280147,NA,0.854855494292543
"3968","4d","Birth-death varying speciation and extinction (coalescent approx)",951.598963628032,-1895.14244875398,4.15350362100298,0.11,NA,NA,0.0535253462779607,0.0531246411782906,0.00857040781874571,0.00151834575430085,NA
"3968","5","Pure birth constant speciation (coalescent approx)",859.815578962799,-1717.62563306372,181.670319311268,0,NA,NA,0.0325400390625,NA,NA,NA,NA
"3968","6","Pure birth varying speciation (coalescent approx)",864.107985915344,-1724.19937432031,175.096578054673,0,NA,NA,0.0372134493907037,NA,-0.00409832474013686,NA,NA
"3969","1","Equilibrium constant rate",789.878235500215,-1577.75102882356,288.422629365654,0,0.07821,NA,NA,NA,NA,NA,NA
"3969","2","Equilibrium variable rate",878.570081402921,-1753.123814032,113.049844157213,0,0.0475010612919721,0.0210980447410827,NA,NA,NA,NA,NA
"3969","3","Birth-death constant rates (coalescent approx)",878.570117328847,-1753.12388588385,113.04977230536,0,NA,NA,0.0475247429011178,0.0264339581779613,NA,NA,NA
"3969","4a","Birth-death varying speciation constant extinction (coalescent approx)",936.103200172369,-1866.17365818921,0,1,NA,NA,0.0510180192646147,0.051018019216894,0.00745014640298447,NA,NA
"3969","4b","Birth-death constant speciation varying extinction (coalescent approx)",925.926996569443,-1845.82125098336,20.3524072058508,0,NA,NA,0.0574329501122858,0.0574329496581291,NA,-0.0134669203531322,NA
"3969","4c","Birth-death constant extinction fraction (coalescent approx)",897.242008065234,-1788.45127397494,77.7223842142701,0,NA,NA,0.04489307502453,NA,0.0131322153022222,NA,0.850493015988952
"3969","4d","Birth-death varying speciation and extinction (coalescent approx)",921.722022447383,-1835.38940008602,30.78425810319,0,NA,NA,0.0425683466960966,0.0425683456136658,0.00724251263331633,-0.00147419165605103,NA
"3969","5","Pure birth constant speciation (coalescent approx)",850.795024523644,-1699.58460687042,166.589051318796,0,NA,NA,0.03101171875,NA,NA,NA,NA
"3969","6","Pure birth varying speciation (coalescent approx)",854.133522190855,-1704.25069560787,161.922962581344,0,NA,NA,0.0347036384273615,NA,-0.00320100748850154,NA,NA
"3970","1","Equilibrium constant rate",689.138059552586,-1376.27057893897,377.320007462782,0,0.07057,NA,NA,NA,NA,NA,NA
"3970","2","Equilibrium variable rate",812.306614441624,-1620.59658533262,132.994001069124,0,0.0374827984572947,0.0264063892731887,NA,NA,NA,NA,NA
"3970","3","Birth-death constant rates (coalescent approx)",812.307021015728,-1620.59739848083,132.993187920917,0,NA,NA,0.037505731894498,0.0111388792729698,NA,NA,NA
"3970","4a","Birth-death varying speciation constant extinction (coalescent approx)",879.811959867541,-1753.59058640175,0,1,NA,NA,0.0410183354425842,0.0410183353569815,0.0101403093103939,NA,NA
"3970","4b","Birth-death constant speciation varying extinction (coalescent approx)",857.324071984624,-1708.61481063592,44.9757757658329,0,NA,NA,0.0502123864212938,0.0502123863006683,NA,-0.0208384999275856,NA
"3970","4c","Birth-death constant extinction fraction (coalescent approx)",840.540792240777,-1675.04825114822,78.542335253527,0,NA,NA,0.0350780355730495,NA,0.0168094450776989,NA,0.795370072899958
"3970","4d","Birth-death varying speciation and extinction (coalescent approx)",862.077686022435,-1716.0997392215,37.4908471802441,0,NA,NA,0.0402237112071074,0.0402237110932544,0.00360517213434797,-0.0223201597097811,NA
"3970","5","Pure birth constant speciation (coalescent approx)",807.161588828094,-1612.31763748998,141.272948911766,0,NA,NA,0.031015625,NA,NA,NA,NA
"3970","6","Pure birth varying speciation (coalescent approx)",808.779188886863,-1613.5417342231,140.048852178646,0,NA,NA,0.0286100576859855,NA,0.00235341695704116,NA,NA
"3971","1","Equilibrium constant rate",758.667021229407,-1515.3286076762,289.796636664759,0,0.07473,NA,NA,NA,NA,NA,NA
"3971","2","Equilibrium variable rate",842.983990271023,-1681.95165401143,123.17359032953,0,0.0452264492928033,0.0202878519908427,NA,NA,NA,NA,NA
"3971","3","Birth-death constant rates (coalescent approx)",842.984036687052,-1681.95174684349,123.173497497472,0,NA,NA,0.0452218509545672,0.0249419089025318,NA,NA,NA
"3971","4a","Birth-death varying speciation constant extinction (coalescent approx)",905.578970944324,-1805.12524434096,0,1,NA,NA,0.0441791701602388,0.0441791700164645,0.00800067288170352,NA,NA
"3971","4b","Birth-death constant speciation varying extinction (coalescent approx)",895.262174791422,-1784.49165203516,20.6335923058034,0,NA,NA,0.0542922162226365,0.0542922152303303,NA,-0.0140464665839668,NA
"3971","4c","Birth-death constant extinction fraction (coalescent approx)",862.767989518234,-1719.50328148878,85.6219628521801,0,NA,NA,0.0419270146716966,NA,0.0128869116520729,NA,0.839603034254672
"3971","4d","Birth-death varying speciation and extinction (coalescent approx)",874.427951735367,-1740.80133321152,64.323911129439,0,NA,NA,0.0354365649689932,0.0354365609514239,0.0229541876602916,0.0212925177969403,NA
"3971","5","Pure birth constant speciation (coalescent approx)",817.636653497484,-1633.26787221236,171.857372128605,0,NA,NA,0.0298369140625,NA,NA,NA,NA
"3971","6","Pure birth varying speciation (coalescent approx)",819.128746470792,-1634.24116641097,170.884077929993,0,NA,NA,0.0322770980160377,NA,-0.00221433492723686,NA,NA
"3972","1","Equilibrium constant rate",751.177908847946,-1500.35039028748,258.214402272996,0,0.07381,NA,NA,NA,NA,NA,NA
"3972","2","Equilibrium variable rate",827.792792478907,-1651.56928060999,106.995511950487,0,0.0465950614270444,0.0181589784153035,NA,NA,NA,NA,NA
"3972","3","Birth-death constant rates (coalescent approx)",827.79294512253,-1651.56958589723,106.995206663241,0,NA,NA,0.0465759337161459,0.0284230688008893,NA,NA,NA
"3972","4a","Birth-death varying speciation constant extinction (coalescent approx)",882.29872281085,-1758.56479256048,0,0.74,NA,NA,0.048254053992197,0.0482540538936019,0.00668424646829181,NA,NA
"3972","4b","Birth-death constant speciation varying extinction (coalescent approx)",873.682985628277,-1741.33331819533,17.2314743651464,0,NA,NA,0.0544641728914275,0.0544641722923323,NA,-0.0116927843364159,NA
"3972","4c","Birth-death constant extinction fraction (coalescent approx)",843.171411561979,-1680.31017006273,78.254622497742,0,NA,NA,0.0439160782597184,NA,0.011261131719254,NA,0.859010905446113
"3972","4d","Birth-death varying speciation and extinction (coalescent approx)",882.284891205417,-1756.51528649803,2.04950606244802,0.26,NA,NA,0.0479099691251462,0.0479099690401427,0.00673004842824145,-3.00713717886666e-05,NA
"3972","5","Pure birth constant speciation (coalescent approx)",792.167717044837,-1582.33000668126,176.234785879214,0,NA,NA,0.0286796875,NA,NA,NA,NA
"3972","6","Pure birth varying speciation (coalescent approx)",798.832737975247,-1593.64917160267,164.915620957807,0,NA,NA,0.0338072467921238,NA,-0.004431094722196,NA,NA
"3973","1","Equilibrium constant rate",734.359556829337,-1466.7135270665,308.782302224186,0,0.07641,NA,NA,NA,NA,NA,NA
"3973","2","Equilibrium variable rate",826.880436090371,-1649.74408896396,125.751740326722,0,0.044749533177939,0.0224706160299603,NA,NA,NA,NA,NA
"3973","3","Birth-death constant rates (coalescent approx)",826.881103714167,-1649.74542421155,125.750405079131,0,NA,NA,0.0447890560003631,0.0223041822149902,NA,NA,NA
"3973","4a","Birth-death varying speciation constant extinction (coalescent approx)",890.76472136803,-1775.49582929068,0,1,NA,NA,0.0475687297675517,0.0475687297186786,0.00840268025563751,NA,NA
"3973","4b","Birth-death constant speciation varying extinction (coalescent approx)",876.65171734071,-1747.26982123604,28.2260080546384,0,NA,NA,0.0553193885124992,0.0553193883398302,NA,-0.0157093391304745,NA
"3973","4c","Birth-death constant extinction fraction (coalescent approx)",848.714178046207,-1691.39474264704,84.101086643645,0,NA,NA,0.0415852863981016,NA,0.0143503478950123,NA,0.831152339052019
"3973","4d","Birth-death varying speciation and extinction (coalescent approx)",849.795043912036,-1691.5339868423,83.961842448377,0,NA,NA,0.0377137331643217,0.0377137269871004,0.00211788812045041,-0.0381064174988195,NA
"3973","5","Pure birth constant speciation (coalescent approx)",808.042693573037,-1614.0798005539,161.416028736785,0,NA,NA,0.031173828125,NA,NA,NA,NA
