"sim.id","model","name","LH","aicc","delta.aicc","w","tau0","gamma","lamb0","mu0","alpha","beta","eps"
"4082","6","Pure birth varying speciation (coalescent approx)",5003.91047463733,-10003.8155095648,550.920017872746,0,NA,NA,0.0412788875903935,NA,-0.00851747754635289,NA,NA
"4082-30000","1","Equilibrium constant rate",3223.86605640957,-6445.73024888624,2572.56785058921,0,0.04165,NA,NA,NA,NA,NA,NA
"4082-30000","2","Equilibrium variable rate",4189.09807037601,-8374.19054634642,644.107553129026,0,0.0100734506632559,0.0467462084270654,NA,NA,NA,NA,NA
"4082-30000","3","Birth-death constant rates (coalescent approx)",3950.90761210757,-7897.80962980955,1120.4884696659,0,NA,NA,0.024757028109555,7.6013179180413e-10,NA,NA,NA
"4082-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4512.15464675265,-9018.29809947545,0,1,NA,NA,0.0133299437857557,0.0133299433567622,0.0248390088143226,NA,NA
"4082-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",3950.90760543109,-7895.80401683233,1122.49408264312,0,NA,NA,0.0247569217432895,2.33221083736865e-09,NA,-0.00653703390342582,NA
"4082-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4428.51476395509,-8851.01833388032,167.279765595125,0,NA,NA,0.0102892903662276,NA,0.0283076614812809,NA,0.290478178575327
"4082-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4471.93573772768,-8935.85281003305,82.4452894423976,0,NA,NA,0.0121810745472221,0.0121810743583783,0.0231218685983252,-0.0350206738008347,NA
"4082-30000","5","Pure birth constant speciation (coalescent approx)",3950.90761728023,-7899.81337062757,1118.48472884787,0,NA,NA,0.0247578125,NA,NA,NA,NA
"4082-30000","6","Pure birth varying speciation (coalescent approx)",4423.93126207025,-8843.8569297349,174.441169740545,0,NA,NA,0.0100230017124742,NA,0.0248455650161889,NA,NA
"4083","1","Equilibrium constant rate",5028.88051200742,-10055.7592359058,712.921792763747,0,0.08419,NA,NA,NA,NA,NA,NA
"4083","2","Equilibrium variable rate",5235.67496234645,-10467.3445579666,301.336470702909,0,0.0549468147584346,0.0184852579417674,NA,NA,NA,NA,NA
"4083","3","Birth-death constant rates (coalescent approx)",5235.67516408923,-10467.3449614522,301.336067217351,0,NA,NA,0.054967368331564,0.0364787189802469,NA,NA,NA
"4083","4a","Birth-death varying speciation constant extinction (coalescent approx)",5387.34588346227,-10768.6810286695,0,1,NA,NA,0.0576418059008612,0.0576418033502369,0.00627696441195032,NA,NA
"4083","4b","Birth-death constant speciation varying extinction (coalescent approx)",5373.43424339918,-10740.8577485433,27.8232801261765,0,NA,NA,0.0629950261359219,0.0629950256058354,NA,-0.010857224350049,NA
"4083","4c","Birth-death constant extinction fraction (coalescent approx)",5276.18797771075,-10546.3652171665,222.315811503035,0,NA,NA,0.0523102075050091,NA,0.0112724146045637,NA,0.87579979405471
"4083","4d","Birth-death varying speciation and extinction (coalescent approx)",5368.44290673489,-10728.8679083668,39.8131203026842,0,NA,NA,0.0514222177634904,0.0514222176133709,0.0127291936802138,0.0093386534472772,NA
"4083","5","Pure birth constant speciation (coalescent approx)",5089.86982932623,-10177.7378705434,590.943158126116,0,NA,NA,0.03144921875,NA,NA,NA,NA
"4083","6","Pure birth varying speciation (coalescent approx)",5128.44061164011,-10252.8758565539,515.805172115579,0,NA,NA,0.0391150665581227,NA,-0.00630187425762415,NA,NA
"4083-30000","1","Equilibrium constant rate",3429.38582743808,-6856.76980302431,2645.39305432399,0,0.04507,NA,NA,NA,NA,NA,NA
"4083-30000","2","Equilibrium variable rate",4412.35436614396,-8820.70317415915,681.459683189159,0,0.010421067039708,0.0522731731688461,NA,NA,NA,NA,NA
"4083-30000","3","Birth-death constant rates (coalescent approx)",4155.94780193927,-8307.89004574978,1194.27281159853,0,NA,NA,0.0268585931316321,3.80443086168099e-10,NA,NA,NA
"4083-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4754.08698937851,-9502.16285734831,0,1,NA,NA,0.014394059577714,0.0143940562282791,0.0273450578068895,NA,NA
"4083-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",4155.94779432194,-8305.88446723517,1196.27839011314,0,NA,NA,0.0268592405094389,1.34693779316782e-09,NA,-0.0105422145345434,NA
"4083-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4670.36570454787,-9334.72028768703,167.442569661276,0,NA,NA,0.0105910681482343,NA,0.0281279640089884,NA,0.000980950688267288
"4083-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4749.70452071242,-9491.39049715039,10.7723601979123,0,NA,NA,0.0146681461711763,0.0146639664830606,0.0261663242760933,-0.00521538371603083,NA
"4083-30000","5","Pure birth constant speciation (coalescent approx)",4155.94779866341,-8309.89374547498,1192.26911187333,0,NA,NA,0.026859375,NA,NA,NA,NA
"4083-30000","6","Pure birth varying speciation (coalescent approx)",4670.34645837536,-9336.68735862195,165.475498726359,0,NA,NA,0.0105868631214058,NA,0.0281250551002923,NA,NA
"4084","1","Equilibrium constant rate",4957.28649022394,-9912.57117539374,602.946927744957,0,0.08405,NA,NA,NA,NA,NA,NA
"4084","2","Equilibrium variable rate",5126.22675485235,-10248.4480920975,267.070011041209,0,0.0577615189273335,0.015710290685472,NA,NA,NA,NA,NA
"4084","3","Birth-death constant rates (coalescent approx)",5126.22689406553,-10248.4483705238,267.069732614858,0,NA,NA,0.0577558896002197,0.0420374435783906,NA,NA,NA
"4084","4a","Birth-death varying speciation constant extinction (coalescent approx)",5260.76447162355,-10515.5181031387,0,0.99,NA,NA,0.0594761289905552,0.0594761266690065,0.00523455207022749,NA,NA
"4084","4b","Birth-death constant speciation varying extinction (coalescent approx)",5248.91244784521,-10491.814055582,23.7040475566737,0,NA,NA,0.0657956309946395,0.0657956280887516,NA,-0.00729535458591618,NA
"4084","4c","Birth-death constant extinction fraction (coalescent approx)",5157.36243745766,-10308.7140348069,206.804068331765,0,NA,NA,0.0552412131596539,NA,0.00951683841821994,NA,0.894527114825489
"4084","4d","Birth-death varying speciation and extinction (coalescent approx)",5256.78302737035,-10505.5479797294,9.97012340928814,0.01,NA,NA,0.0584533824369341,0.0584533813964655,0.00737200619491334,0.00328490962450153,NA
"4084","5","Pure birth constant speciation (coalescent approx)",4924.19256091605,-9846.38331677795,669.134786360743,0,NA,NA,0.0299921875,NA,NA,NA,NA
"4084","6","Pure birth varying speciation (coalescent approx)",4997.54599347868,-9991.08656935015,524.431533788545,0,NA,NA,0.040632396440953,NA,-0.00836404125299305,NA,NA
"4084-30000","1","Equilibrium constant rate",3091.40782210012,-6180.813764501,2502.45438598586,0,0.03993,NA,NA,NA,NA,NA,NA
"4084-30000","2","Equilibrium variable rate",3999.20166734996,-7994.39769295098,688.870457535879,0,0.00995284360849693,0.0436048293699618,NA,NA,NA,NA,NA
"4084-30000","3","Birth-death constant rates (coalescent approx)",3786.23410059072,-7568.4625594325,1114.80559105436,0,NA,NA,0.0235211704451133,1.59565621074685e-08,NA,NA,NA
"4084-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4321.02082915443,-8636.0303695036,47.2377809832597,0,NA,NA,0.00905623761513526,0.00905623666054999,0.0295931785995503,NA,NA
"4084-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",3786.23425274385,-7566.45721668242,1116.81093380443,0,NA,NA,0.0235220113658922,5.22919456132326e-09,NA,-0.00623840530872789,NA
"4084-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4243.14250279986,-8480.27371679445,202.994433692402,0,NA,NA,0.00914878089574561,NA,0.0280387824523072,NA,0.238267043868245
"4084-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4345.64348700813,-8683.26815048686,0,1,NA,NA,0.0127028015169041,0.0127028012812507,0.0257001144964625,0.00707251651445043,NA
"4084-30000","5","Pure birth constant speciation (coalescent approx)",3786.23428264768,-7570.46668559612,1112.80146489074,0,NA,NA,0.023521484375,NA,NA,NA,NA
"4084-30000","6","Pure birth varying speciation (coalescent approx)",4239.78283407387,-8475.5600263988,207.708124088056,0,NA,NA,0.00893042422103202,NA,0.0254507973735801,NA,NA
